period,group,TEK,Skill,Times_tested,Total_weighted_freq,Group_avg_score,Priority,Student_id
5,4,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.1,17,30013180.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30011510.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30012130.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30012195.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30012966.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30011431.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30011671.0
5,4,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.0,18,30013180.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30011510.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30012130.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30012195.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30012966.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30011431.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30011671.0
5,4,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.5,19,30013180.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30011510.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30012130.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30012195.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30012966.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30011431.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30011671.0
5,4,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.25,20,30013180.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30011510.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30012130.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30012195.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30012966.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30011431.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30011671.0
5,4,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.16666666666666666,21,30013180.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30011510.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30012130.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30012195.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30012966.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30011431.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30011671.0
5,4,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.25,22,30013180.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30011510.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30012130.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30012195.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30012966.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30011431.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30011671.0
5,4,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.0,23,30013180.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30011510.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30012130.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30012195.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30012966.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30011431.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30011671.0
5,4,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.375,24,30013180.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30011510.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30012130.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30012195.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30012966.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30011431.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30011671.0
5,4,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.6666666666666666,25,30013180.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30011510.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30012130.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30012195.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30012966.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30011431.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30011671.0
5,4,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,26,30013180.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30011510.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30012130.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30012195.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30012966.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30011431.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30011671.0
5,4,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.3,27,30013180.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30011510.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30012130.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30012195.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30012966.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30011431.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30011671.0
5,4,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.5,28,30013180.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30011510.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30012130.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30012195.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30012966.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30011431.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30011671.0
5,4,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.5,29,30013180.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30011510.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30012130.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30012195.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30012966.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30011431.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30011671.0
5,4,6.10(C) [R],Revise a draft. ,0,0.0,0.6,30,30013180.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30011510.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30012130.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30012195.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30012966.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30011431.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30011671.0
5,4,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.6,31,30013180.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30011510.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30012130.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30012195.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30012966.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30011431.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30011671.0
5,4,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,32,30013180.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30011510.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30012130.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30012195.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30012966.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30011431.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30011671.0
5,4,6.8(E.i) [R],Identify the author's claim.,0,0.0,0.7,33,30013180.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30011510.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30012130.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30012195.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30012966.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30011431.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30011671.0
5,4,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.7142857142857143,34,30013180.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30011510.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30012130.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30012195.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30012966.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30011431.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30011671.0
5,4,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,1.0,35,30013180.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30011510.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30012130.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30012195.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30012966.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30011431.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30011671.0
5,4,6.8(C) [S],Identify the distinguishing characteristics of drama.,0,0.0,1.0,36,30013180.0
7,1,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.75,1,30011311.0
7,1,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.75,1,30012720.0
7,1,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.75,1,30021362.0
7,1,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.75,1,30014729.0
7,1,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.625,2,30011311.0
7,1,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.625,2,30012720.0
7,1,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.625,2,30021362.0
7,1,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.625,2,30014729.0
7,1,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.5,3,30011311.0
7,1,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.5,3,30012720.0
7,1,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.5,3,30021362.0
7,1,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.5,3,30014729.0
7,1,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30011311.0
7,1,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30012720.0
7,1,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30021362.0
7,1,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30014729.0
7,1,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30011311.0
7,1,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30012720.0
7,1,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30021362.0
7,1,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30014729.0
7,1,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.25,6,30011311.0
7,1,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.25,6,30012720.0
7,1,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.25,6,30021362.0
7,1,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.25,6,30014729.0
7,1,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,7,30011311.0
7,1,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,7,30012720.0
7,1,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,7,30021362.0
7,1,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,7,30014729.0
